Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,No,Travel_Rarely,477,Research & Development,24,3,Medical,1,1173,4,Male,49,3,1.0,Laboratory Technician,2.0,Single,3597.0,6409.0,8.0,Y,No,22.0,4.0,4.0,80.0,0.0,6.0,2.0,3.0,4.0,3.0,1.0,2.0
28,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,3,Female,79,3,1.0,Laboratory Technician,4.0,Married,2515.0,22955.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
26,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1.0,Laboratory Technician,4.0,Married,4420.0,13421.0,1.0,Y,No,22.0,4.0,2.0,80.0,1.0,8.0,2.0,3.0,8.0,7.0,0.0,7.0
30,No,Travel_Rarely,852,Sales,10,3,Marketing,1,1179,3,Male,72,2,2.0,Sales Executive,3.0,Married,6578.0,2706.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,3.0,1.0,4.0
40,No,Travel_Frequently,902,Research & Development,26,2,Medical,1,1180,3,Female,92,2,2.0,Research Scientist,4.0,Married,4422.0,21203.0,3.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,16.0,3.0,1.0,1.0,1.0,0.0,0.0
35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3,Male,44,2,3.0,Manufacturing Director,2.0,Divorced,10274.0,19588.0,2.0,Y,No,18.0,3.0,2.0,80.0,1.0,15.0,2.0,4.0,7.0,7.0,6.0,4.0
34,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,1184,4,Male,97,2,2.0,Healthcare Representative,1.0,Single,5343.0,25755.0,0.0,Y,No,20.0,4.0,3.0,80.0,0.0,14.0,3.0,3.0,13.0,9.0,4.0,9.0
35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,4,Male,47,2,1.0,Laboratory Technician,4.0,Married,2376.0,26537.0,1.0,Y,No,13.0,3.0,2.0,80.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0
43,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1,Female,85,1,2.0,Sales Executive,3.0,Single,5346.0,9489.0,8.0,Y,No,13.0,3.0,2.0,80.0,0.0,7.0,2.0,2.0,4.0,3.0,1.0,3.0
32,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1.0,Sales Representative,1.0,Divorced,2827.0,14947.0,1.0,Y,No,12.0,3.0,3.0,80.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
56,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,1191,4,Female,92,3,5.0,Manager,1.0,Divorced,19943.0,18575.0,4.0,Y,No,13.0,3.0,4.0,80.0,1.0,28.0,2.0,3.0,5.0,2.0,4.0,2.0
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,1192,2,Female,54,3,1.0,Laboratory Technician,4.0,Married,3131.0,26342.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,10.0,5.0,3.0,10.0,8.0,0.0,8.0
19,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,1193,3,Male,54,3,1.0,Research Scientist,1.0,Single,2552.0,7172.0,1.0,Y,No,25.0,4.0,3.0,80.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1195,1,Female,83,3,1.0,Research Scientist,3.0,Married,4477.0,20100.0,4.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,7.0,2.0,2.0,3.0,2.0,0.0,2.0
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2.0,Manufacturing Director,4.0,Married,6474.0,9961.0,1.0,Y,No,13.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,14.0,8.0,3.0,11.0
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198,1,Male,87,2,1.0,Laboratory Technician,3.0,Single,3033.0,12828.0,1.0,Y,No,12.0,3.0,1.0,80.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,1200,3,Male,96,3,1.0,Research Scientist,3.0,Single,2936.0,10826.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,6.0,4.0,3.0,6.0,4.0,0.0,2.0
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5.0,Manager,3.0,Divorced,18606.0,18640.0,3.0,Y,No,18.0,3.0,2.0,80.0,1.0,26.0,6.0,3.0,7.0,7.0,4.0,7.0
29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202,2,Female,69,1,1.0,Research Scientist,4.0,Married,2168.0,26933.0,0.0,Y,Yes,18.0,3.0,1.0,80.0,1.0,6.0,2.0,2.0,5.0,4.0,1.0,3.0
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1.0,Research Scientist,4.0,Married,2853.0,4223.0,0.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,1204,3,Female,69,3,4.0,Manager,1.0,Married,17048.0,24097.0,8.0,Y,No,23.0,4.0,1.0,80.0,0.0,28.0,2.0,3.0,26.0,15.0,15.0,9.0
44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,1,1206,4,Male,74,1,1.0,Research Scientist,3.0,Single,2290.0,4279.0,2.0,Y,No,13.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1.0,Human Resources,3.0,Married,3600.0,8429.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,5.0,2.0,3.0,5.0,4.0,1.0,4.0
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1.0,Research Scientist,1.0,Divorced,2107.0,20293.0,6.0,Y,No,17.0,3.0,1.0,80.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211,3,Male,61,3,2.0,Sales Executive,1.0,Divorced,4115.0,13192.0,8.0,Y,No,19.0,3.0,3.0,80.0,3.0,8.0,3.0,3.0,4.0,3.0,0.0,3.0
40,No,Travel_Frequently,1184,Sales,2,4,Medical,1,1212,2,Male,62,3,2.0,Sales Executive,2.0,Married,4327.0,25440.0,5.0,Y,No,12.0,3.0,4.0,80.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4.0,Manager,1.0,Married,17856.0,9490.0,2.0,Y,No,22.0,4.0,3.0,80.0,1.0,32.0,3.0,3.0,2.0,2.0,2.0,2.0
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216,4,Male,78,2,1.0,Laboratory Technician,1.0,Married,3196.0,12449.0,1.0,Y,No,12.0,3.0,3.0,80.0,3.0,6.0,2.0,3.0,6.0,5.0,3.0,3.0
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,1217,4,Male,52,3,5.0,Research Director,2.0,Married,19081.0,10849.0,5.0,Y,No,11.0,3.0,1.0,80.0,1.0,25.0,2.0,3.0,4.0,2.0,0.0,3.0
35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2.0,Sales Executive,1.0,Married,8966.0,21026.0,3.0,Y,Yes,15.0,3.0,4.0,80.0,3.0,15.0,2.0,3.0,7.0,7.0,1.0,7.0
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219,4,Female,97,3,1.0,Laboratory Technician,2.0,Married,2210.0,3372.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
33,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,82,3,2.0,Sales Executive,3.0,Married,4539.0,4905.0,1.0,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,1221,3,Male,60,1,1.0,Laboratory Technician,3.0,Divorced,2741.0,6865.0,1.0,Y,No,14.0,3.0,3.0,80.0,1.0,7.0,4.0,3.0,7.0,7.0,1.0,7.0
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,1224,3,Male,49,3,2.0,Laboratory Technician,3.0,Divorced,3491.0,11309.0,1.0,Y,No,13.0,3.0,1.0,80.0,3.0,10.0,4.0,2.0,10.0,7.0,8.0,9.0
44,No,Travel_Rarely,200,Research & Development,29,4,Other,1,1225,4,Male,32,3,2.0,Research Scientist,4.0,Single,4541.0,7744.0,1.0,Y,No,25.0,4.0,2.0,80.0,0.0,20.0,3.0,3.0,20.0,11.0,13.0,17.0
20,No,Travel_Rarely,654,Sales,21,3,Marketing,1,1226,3,Male,43,4,1.0,Sales Representative,4.0,Single,2678.0,5050.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2.0,Manufacturing Director,4.0,Divorced,7379.0,17433.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,12.0,3.0,2.0,6.0,3.0,1.0,4.0
42,No,Non-Travel,179,Human Resources,2,5,Medical,1,1231,4,Male,79,4,2.0,Human Resources,1.0,Married,6272.0,12858.0,7.0,Y,No,16.0,3.0,1.0,80.0,1.0,10.0,3.0,4.0,4.0,3.0,0.0,3.0
60,No,Travel_Rarely,696,Sales,7,4,Marketing,1,1233,2,Male,52,4,2.0,Sales Executive,4.0,Divorced,5220.0,10893.0,0.0,Y,Yes,18.0,3.0,2.0,80.0,1.0,12.0,3.0,3.0,11.0,7.0,1.0,9.0
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1.0,Laboratory Technician,2.0,Married,2743.0,7331.0,1.0,Y,No,20.0,4.0,3.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2.0,Research Scientist,3.0,Single,4998.0,2338.0,4.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,7.0
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,1237,3,Female,77,1,3.0,Manufacturing Director,1.0,Divorced,10252.0,4235.0,2.0,Y,Yes,21.0,4.0,3.0,80.0,1.0,17.0,2.0,3.0,7.0,7.0,7.0,7.0
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1.0,Research Scientist,4.0,Married,2781.0,6311.0,0.0,Y,No,13.0,3.0,2.0,80.0,1.0,15.0,5.0,3.0,14.0,10.0,4.0,10.0
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239,2,Female,84,2,2.0,Sales Executive,2.0,Divorced,6852.0,11591.0,7.0,Y,No,12.0,3.0,2.0,80.0,1.0,7.0,2.0,4.0,5.0,1.0,1.0,3.0
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,1240,3,Male,57,3,2.0,Sales Executive,4.0,Single,4950.0,20623.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1,1241,4,Male,63,3,1.0,Research Scientist,2.0,Married,3579.0,9369.0,0.0,Y,Yes,21.0,4.0,1.0,80.0,1.0,12.0,2.0,3.0,11.0,9.0,5.0,7.0
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242,1,Female,60,3,3.0,Research Director,1.0,Married,13191.0,23281.0,3.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,20.0,6.0,3.0,1.0,0.0,0.0,0.0
35,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3.0,Sales Executive,4.0,Married,10377.0,13755.0,4.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,16.0,6.0,2.0,13.0,2.0,4.0,12.0
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1.0,Research Scientist,1.0,Married,2235.0,14377.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,2.0,9.0,3.0,2.0,9.0,7.0,6.0,8.0
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4,Female,53,3,3.0,Manufacturing Director,3.0,Divorced,10502.0,9659.0,7.0,Y,No,17.0,3.0,1.0,80.0,1.0,33.0,2.0,1.0,5.0,4.0,1.0,4.0
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1.0,Research Scientist,4.0,Married,2011.0,19982.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,10.0,5.0,7.0,7.0
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,1248,1,Female,96,2,1.0,Research Scientist,2.0,Single,1859.0,6148.0,1.0,Y,Yes,25.0,4.0,2.0,80.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1249,1,Female,97,3,1.0,Research Scientist,4.0,Divorced,3760.0,5598.0,1.0,Y,No,15.0,3.0,1.0,80.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4,Male,85,3,4.0,Research Director,4.0,Married,17779.0,23474.0,3.0,Y,No,14.0,3.0,1.0,80.0,0.0,36.0,2.0,3.0,10.0,9.0,0.0,9.0
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251,3,Male,80,3,2.0,Healthcare Representative,1.0,Married,6833.0,17089.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,6.0,2.0,2.0,6.0,5.0,0.0,1.0
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2.0,Healthcare Representative,1.0,Single,6812.0,17198.0,1.0,Y,No,19.0,3.0,2.0,80.0,0.0,10.0,2.0,3.0,10.0,9.0,1.0,8.0
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1,1254,3,Female,48,2,2.0,Sales Executive,4.0,Single,5171.0,16490.0,5.0,Y,No,17.0,3.0,4.0,80.0,0.0,13.0,2.0,3.0,6.0,1.0,0.0,5.0
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,1255,3,Male,96,1,5.0,Research Director,4.0,Married,19740.0,18625.0,3.0,Y,No,14.0,3.0,2.0,80.0,1.0,25.0,2.0,3.0,8.0,7.0,0.0,7.0
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5.0,Manager,3.0,Married,18711.0,12124.0,2.0,Y,No,13.0,3.0,3.0,80.0,1.0,23.0,2.0,4.0,1.0,0.0,0.0,0.0
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,1257,3,Male,46,3,1.0,Research Scientist,2.0,Married,3692.0,9256.0,1.0,Y,No,12.0,3.0,3.0,80.0,0.0,12.0,2.0,2.0,11.0,10.0,0.0,7.0
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1.0,Laboratory Technician,2.0,Single,2559.0,16620.0,5.0,Y,No,11.0,3.0,3.0,80.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1.0,Research Scientist,3.0,Divorced,2517.0,3208.0,1.0,Y,No,11.0,3.0,2.0,80.0,3.0,5.0,2.0,3.0,5.0,3.0,0.0,3.0
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260,3,Male,82,3,2.0,Healthcare Representative,4.0,Divorced,6623.0,4204.0,1.0,Y,Yes,11.0,3.0,2.0,80.0,2.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5.0,Research Director,4.0,Single,18265.0,8733.0,6.0,Y,No,12.0,3.0,3.0,80.0,0.0,25.0,3.0,4.0,1.0,0.0,0.0,0.0
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264,4,Female,87,2,4.0,Research Director,4.0,Divorced,16124.0,3423.0,3.0,Y,No,14.0,3.0,2.0,80.0,2.0,9.0,2.0,2.0,7.0,7.0,1.0,7.0
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,3,Female,89,4,1.0,Research Scientist,3.0,Married,2585.0,21643.0,0.0,Y,No,17.0,3.0,4.0,80.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5.0,Manager,2.0,Married,18213.0,8751.0,7.0,Y,No,11.0,3.0,3.0,80.0,1.0,26.0,5.0,3.0,22.0,9.0,3.0,10.0
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,82,4,3.0,Sales Executive,3.0,Divorced,8380.0,21708.0,0.0,Y,Yes,14.0,3.0,4.0,80.0,2.0,10.0,3.0,3.0,9.0,8.0,0.0,8.0
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269,2,Female,57,4,1.0,Research Scientist,4.0,Single,2994.0,21221.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1.0,Research Scientist,3.0,Married,1223.0,16901.0,1.0,Y,No,22.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1.0,Sales Representative,4.0,Single,1118.0,8040.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1.0,Research Scientist,4.0,Single,2875.0,9973.0,1.0,Y,Yes,20.0,4.0,2.0,80.0,0.0,8.0,2.0,2.0,8.0,5.0,2.0,2.0
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5.0,Manager,2.0,Single,18824.0,2493.0,2.0,Y,Yes,16.0,3.0,1.0,80.0,0.0,26.0,2.0,3.0,24.0,10.0,1.0,11.0
55,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4.0,Healthcare Representative,2.0,Divorced,13577.0,25592.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,34.0,3.0,3.0,33.0,9.0,15.0,0.0
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1.0,Laboratory Technician,3.0,Single,2625.0,25308.0,1.0,Y,No,20.0,4.0,3.0,80.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5.0,Manager,2.0,Married,18789.0,9946.0,2.0,Y,No,14.0,3.0,3.0,80.0,1.0,26.0,2.0,3.0,11.0,4.0,0.0,8.0
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2.0,Sales Executive,1.0,Single,4538.0,6039.0,0.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5.0,Manager,2.0,Divorced,19847.0,19196.0,4.0,Y,Yes,24.0,4.0,1.0,80.0,1.0,31.0,5.0,2.0,29.0,10.0,11.0,10.0
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3.0,Manufacturing Director,4.0,Single,10512.0,20002.0,6.0,Y,No,12.0,3.0,4.0,80.0,0.0,25.0,6.0,2.0,9.0,7.0,5.0,4.0
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2.0,Laboratory Technician,2.0,Divorced,4444.0,22534.0,4.0,Y,No,13.0,3.0,3.0,80.0,2.0,15.0,2.0,4.0,11.0,8.0,5.0,10.0
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1.0,Laboratory Technician,3.0,Single,2154.0,6842.0,0.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,5.0,2.0,2.0,4.0,2.0,0.0,2.0
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5.0,Manager,1.0,Divorced,19190.0,17477.0,1.0,Y,No,14.0,3.0,4.0,80.0,2.0,26.0,4.0,2.0,25.0,9.0,14.0,13.0
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2.0,Human Resources,2.0,Married,4490.0,21833.0,4.0,Y,No,11.0,3.0,4.0,80.0,2.0,14.0,5.0,4.0,10.0,9.0,1.0,8.0
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1.0,Research Scientist,3.0,Married,3506.0,6020.0,0.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2.0,Research Scientist,2.0,Married,2372.0,5628.0,6.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,1.0,0.0,0.0,0.0
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,Female,56,2,3.0,Sales Executive,4.0,Single,10231.0,20364.0,3.0,Y,No,14.0,3.0,4.0,80.0,0.0,23.0,3.0,4.0,21.0,7.0,15.0,17.0
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2.0,Manufacturing Director,2.0,Single,5410.0,2323.0,9.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,16.0,14.0,5.0,12.0
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3.0,Healthcare Representative,4.0,Married,7978.0,14075.0,1.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,5.0
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1.0,Laboratory Technician,4.0,Married,3867.0,14222.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1.0,Laboratory Technician,3.0,Single,2838.0,4257.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,8.0,6.0,2.0,7.0,0.0,7.0,7.0
30,No,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3,Female,72,3,2.0,Manufacturing Director,3.0,Single,4695.0,12858.0,7.0,Y,Yes,18.0,3.0,3.0,80.0,0.0,10.0,3.0,3.0,8.0,4.0,1.0,7.0
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1.0,Laboratory Technician,3.0,Divorced,3339.0,17285.0,3.0,Y,Yes,13.0,3.0,1.0,80.0,2.0,10.0,2.0,3.0,7.0,7.0,7.0,7.0
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1.0,Research Scientist,1.0,Single,2080.0,4732.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1.0,Research Scientist,2.0,Single,2096.0,18830.0,1.0,Y,No,18.0,3.0,4.0,80.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2.0,Sales Executive,4.0,Married,6209.0,11693.0,1.0,Y,No,15.0,3.0,3.0,80.0,2.0,10.0,4.0,4.0,10.0,7.0,0.0,8.0
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5.0,Manager,2.0,Single,18061.0,13035.0,3.0,Y,No,22.0,4.0,3.0,80.0,0.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4.0,Manager,2.0,Divorced,17123.0,17334.0,6.0,Y,Yes,13.0,3.0,4.0,80.0,2.0,21.0,4.0,3.0,19.0,9.0,15.0,2.0
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1.0,Research Scientist,3.0,Divorced,2372.0,26076.0,1.0,Y,No,12.0,3.0,4.0,80.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2.0,Laboratory Technician,3.0,Married,4883.0,22845.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,4.0,1.0,1.0
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1.0,Research Scientist,1.0,Single,3904.0,22154.0,0.0,Y,No,13.0,3.0,1.0,80.0,0.0,6.0,2.0,3.0,5.0,2.0,0.0,3.0
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2.0,Laboratory Technician,4.0,Married,4627.0,23631.0,0.0,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,6.0,3.0,9.0,2.0,6.0,7.0
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3.0,Healthcare Representative,3.0,Married,7094.0,5747.0,3.0,Y,No,12.0,3.0,1.0,80.0,0.0,10.0,0.0,3.0,7.0,7.0,1.0,7.0
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1.0,Human Resources,1.0,Single,3423.0,22957.0,6.0,Y,No,12.0,3.0,3.0,80.0,0.0,10.0,3.0,4.0,7.0,6.0,5.0,7.0
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2.0,Laboratory Technician,4.0,Married,6674.0,16392.0,0.0,Y,No,11.0,3.0,1.0,80.0,3.0,10.0,6.0,3.0,9.0,8.0,7.0,5.0
